id.exposure	exposure	id.outcome	outcome	b_IVW_MRE	se_IVW_MRE	pval_IVW_MRE	b_IVW_FE	se_IVW_FE	pval_IVW_FE	b_Egger	se_Egger	pval_Egger	Egger_intercept	pval_intercept	Het_IVW_pval	Het_Egger_pval	b_W_Med	se_W_Med	pval_W_Med	b_W_Mod	se_W_Mod	pval_W_Mod	nsnps
met-d-M_HDL_C_pct	Cholesterol to total lipids ratio in medium HDL	ieu-b-18	multiple sclerosis	0.0901403322517237	0.238329107860459	0.705268736710696	0.0901403322517237	0.0533065352409312	0.090840453085533	-0.0946447178955484	0.420998924424067	0.82212717927905	0.0113437177731263	0.593358714090575	1.5840993640413e-211	5.45128499635534e-211	0.0621720275696108	0.089896278186691	0.489190227722939	0.0326309945590539	0.0924148490905943	0.724019059216369	61
met-d-VLDL_C	VLDL cholesterol	ieu-b-18	multiple sclerosis	-0.0936541871973441	0.104819249514749	0.371598726804283	-0.0936541871973441	0.0561867462588668	0.0955466805457177	0.0780831092601027	0.194224179591314	0.687665121923821	-0.0110335650470008	0.293822526366078	3.61726938354681e-13	7.69338497180426e-13	-0.0526397875766585	0.0967225674933226	0.586279904455137	-0.0617630182329076	0.112967732502859	0.584563207431163	42
met-d-Clinical_LDL_C	Clinical LDL cholesterol	ieu-b-18	multiple sclerosis	-0.0632845195848801	0.0904432866581713	0.48410533967106	-0.0632845195848801	0.0450401386640672	0.160000649089492	-0.0574383698899493	0.120625503660963	0.633952539213753	-0.000716100853436149	0.940412011074962	5.75068195079681e-14	2.79695323216892e-14	-0.102836520136289	0.0595299336527781	0.0840822465656003	-0.0905185592755746	0.0594434009633951	0.127816546007347	34
met-d-S_HDL_FC_pct	Free cholesterol to total lipids ratio in small HDL	ieu-b-18	multiple sclerosis	0.0350294210382169	0.0707788106805827	0.620660860478844	0.0350294210382169	0.0392943806568958	0.372681725553524	0.00158061080624549	0.0959105144943804	0.986851411634008	0.00382409354551276	0.602138895332289	5.15526682119949e-14	3.8483506058334e-14	0.0113377124056137	0.0638913278425179	0.859152523217117	-0.0110834996418383	0.0478254279815138	0.816732897123577	52
met-d-LDL_FC	Free cholesterol in LDL	ieu-b-18	multiple sclerosis	-0.0787242577142798	0.110877700390029	0.477698037566155	-0.0787242577142798	0.0430336823957949	0.0673451374055777	-0.049751108763442	0.145151576924666	0.731784440766313	-0.00365253855191412	0.753209505821495	4.5583734796565e-35	2.30797574129692e-35	-0.0991525702980927	0.0560030963912399	0.076646594448158	-0.0757912588441005	0.0560363082827449	0.176203142647498	41
met-d-XL_VLDL_P	Concentration of very large VLDL particles	ieu-b-18	multiple sclerosis	-0.365537773089082	0.280578465813092	0.192642870857372	-0.365537773089082	0.0687411941433474	0.000000105148269194819	0.278478150542427	0.599523373199802	0.642290104704893	-0.0340809982749241	0.224896765732633	2.34409543225994e-117	5.25391726255227e-113	-0.147305545056784	0.105671694299448	0.163319881643938	-0.0960761178842304	0.108055114989481	0.373927879014749	42
met-d-S_VLDL_CE	Cholesteryl esters in small VLDL	ieu-b-18	multiple sclerosis	-0.0666691135912418	0.0852539630444867	0.434211027000229	-0.0666691135912418	0.0512115461240902	0.192971925426832	0.0366792449101516	0.148483202904393	0.804887929206048	-0.00692460683293017	0.394626043849475	2.02041775068439e-10	2.31560641470004e-10	-0.0491108470956698	0.0851134038750567	0.563936177138464	-0.0406049679898803	0.0922813750215639	0.659927979702536	52
met-d-Unsaturation	Degree of unsaturation	ieu-b-18	multiple sclerosis	0.0400354843550626	0.0645334456148614	0.535005337986161	0.0400354843550626	0.0449036009679389	0.372614131958358	-0.00205595714197167	0.0807471469619326	0.979686722142746	0.00574392039445016	0.382427500328144	0.000529299630777097	0.000554741343168038	0.0263401602294791	0.0495967730005453	0.595359067329985	0.0272231868360313	0.0494402349415849	0.581888583599649	31
met-d-Val	Valine	ieu-b-18	multiple sclerosis	0.201932165768577	0.148452503757346	0.173751576032104	0.201932165768577	0.10676238314695	0.0585687268484432	-0.183242254070312	0.284880172403978	0.520077646404466	0.0232947605207857	0.119746970635922	0.0221574065755172	0.0516238636298683	0.165103903758115	0.138662702444615	0.233776407988007	0.119139187091951	0.135986292886955	0.380969293445695	14
met-d-IDL_PL	Phospholipids in IDL	ieu-b-18	multiple sclerosis	-0.0554064792726891	0.0844100638941428	0.511568975008561	-0.0554064792726891	0.0437709535637918	0.205574826402006	0.0207573974209355	0.119682550959243	0.862307846580887	-0.00711381830965588	0.368392394684483	1.33724538815803e-16	2.10207217935906e-16	-0.0755458510433442	0.0669106887873278	0.258874611900002	-0.0469102126841463	0.0585156966289705	0.422744524836056	48
met-d-L_HDL_FC	Free cholesterol in large HDL	ieu-b-18	multiple sclerosis	0.0502639781300149	0.0751318547766097	0.503488963415652	0.0502639781300149	0.0423998958501925	0.235830051399547	0.0895106705479331	0.110957548256031	0.419833026773868	-0.00289944359005872	0.629163237349613	1.36380724298078e-17	9.79838617810309e-18	0.0583786989016721	0.0667625901222306	0.381888306948127	0.0642277885728073	0.0549983930408308	0.24288256846034	72
met-d-M_VLDL_FC	Free cholesterol in medium VLDL	ieu-b-18	multiple sclerosis	0.0210214828865341	0.0977969513944581	0.829806076823009	0.0210214828865341	0.0547093193333496	0.700800925697586	-0.0293247460454046	0.155797787130439	0.850701746924029	0.00366691718612359	0.675948136200248	4.11934116603614e-11	2.74331788928862e-11	-0.0410039458184658	0.0949404561211941	0.665820503958969	-0.10428020187788	0.0902536361753475	0.247921443596231	41
met-d-Total_P	Total concentration of lipoprotein particles	ieu-b-18	multiple sclerosis	0.0223801462988445	0.0884754363384718	0.800304364663147	0.0223801462988445	0.0584372292347652	0.701736417283908	0.1160020611275	0.172161458622335	0.500439692522009	-0.00533952798917902	0.52521699248618	0.000000704409686896701	0.000000598178900854291	0.109763335628345	0.103271402850367	0.287844160881392	0.191550730437933	0.105251184238487	0.0687683014765153	50
met-d-Acetone	Acetone	ieu-b-18	multiple sclerosis	0.895405776921405	0.448619013221408	0.0459430885398452	0.895405776921405	0.250521652844976	0.000351347040151767	-1.1066970030409	1.65018329795523	0.502442914270794	0.0697334219230978	0.208991123279554	0.00377618935499084	0.0120958273260029	1.04100723030894	0.400946477470112	0.00942133020950241	0.883687283771532	0.715515752800753	0.216817329701995	7
met-d-M_VLDL_P	Concentration of medium VLDL particles	ieu-b-18	multiple sclerosis	-0.0631283873430712	0.100950775239942	0.531749040251267	-0.0631283873430712	0.0577939717324866	0.274701016916338	-0.0051593674398754	0.174967636683862	0.976475745984937	-0.00381131267418389	0.683412306640122	3.12874977304523e-10	2.08464939473194e-10	-0.0732309659264522	0.0971790272818569	0.451108908214767	-0.130876718780467	0.11046547026914	0.236106450986076	41
met-d-IDL_FC	Free cholesterol in IDL	ieu-b-18	multiple sclerosis	-0.0877353999932373	0.0836797090071549	0.294423572808726	-0.0877353999932373	0.0439009459053494	0.0456640598619673	0.0130039544765318	0.118450285092734	0.912580624391679	-0.00949645510626412	0.231479123250923	7.73801584829446e-17	2.68514074368045e-16	-0.097455160176029	0.0643809173999773	0.130094986769254	-0.0758234762768133	0.0607161978901424	0.211731676162315	51
met-d-XXL_VLDL_C	Cholesterol in chylomicrons and extremely large VLDL	ieu-b-18	multiple sclerosis	-0.287530414360254	0.378791928406973	0.447809380761451	-0.287530414360254	0.0678275726808668	0.0000224380090016518	0.456852592152292	0.719729718658595	0.525587713824373	-0.0414685652997135	0.22494365053331	5.81893475027423e-224	3.65496946686518e-215	-0.0530656644343229	0.103648217944563	0.608666021138482	0.0181066582817166	0.108519827093893	0.867487168453451	39
met-d-XS_VLDL_TG_pct	Triglycerides to total lipids ratio in very small VLDL	ieu-b-18	multiple sclerosis	-0.090154395647447	0.170341220885776	0.596626723941667	-0.090154395647447	0.0467059904523463	0.0535754511864139	0.147224123541931	0.253589499227327	0.561536495634117	-0.0195841065466827	0.20829416142163	4.64355956165045e-121	1.98856142322816e-117	0.131244691161866	0.0724973148295905	0.070243286622993	0.0652255333492135	0.064577148702903	0.312475903234795	57
met-d-IDL_TG_pct	Triglycerides to total lipids ratio in IDL	ieu-b-18	multiple sclerosis	-0.0274137619074257	0.151020095023988	0.855956347831953	-0.0274137619074257	0.0414485536312964	0.508360643729611	0.270067321118755	0.207893547825276	0.193921475642364	-0.0287842275775408	0.0430877224476205	1.16401412071829e-118	6.97790208791637e-109	0.126579895303297	0.0592563656358364	0.0326680009172447	0.0705570993119888	0.0507427003158939	0.164380839810231	56
met-d-LA	Linoleic acid	ieu-b-18	multiple sclerosis	-0.0454804232502302	0.100972450514151	0.652404684340625	-0.0454804232502302	0.0606639828122125	0.453429098499559	-0.256198667732592	0.214370696723391	0.232040220623122	0.0134993922057863	0.265582487077576	0.0000000458062817050974	0.000000083647384752337	-0.04316672944446	0.100551484954736	0.667705083609968	-0.0692334750814547	0.108819598251136	0.52463142054076	38
met-d-PUFA_by_MUFA	Ratio of polyunsaturated fatty acids to monounsaturated fatty acids	ieu-b-18	multiple sclerosis	0.21649223007539	0.319480516584362	0.498001063939259	0.21649223007539	0.0632983743043757	0.000625782729374754	-0.314028816893679	0.535230016146711	0.557393452707617	0.0357980534664327	0.218410767824814	8.92149749186874e-174	1.57998761858979e-166	0.0538354338493057	0.0911363920607019	0.554712866308902	0.0404992210544877	0.0859779726557149	0.637610868144701	38
met-d-M_LDL_FC_pct	Free cholesterol to total lipids ratio in medium LDL	ieu-b-18	multiple sclerosis	0.165200692920652	0.242648053684857	0.495982667913612	0.165200692920652	0.0518679684617199	0.00144742307119764	-0.200816213269646	0.374839378831588	0.592138688964513	0.0251431148866277	0.201951098378061	1.28164528845038e-219	5.60076413194086e-213	-0.160089640961394	0.0775456758012396	0.038974495146674	-0.103360564347414	0.070163959015571	0.140716249096918	57
met-d-ApoB_by_ApoA1	Ratio of apolipoprotein B to apolipoprotein A1	ieu-b-18	multiple sclerosis	-0.0624538437116911	0.109930307787415	0.569952022843615	-0.0624538437116911	0.0439320092062953	0.155141747424469	-0.0782156147355693	0.159537684260619	0.623946958292074	0.0014202233456511	0.890633107555383	5.27659602986064e-42	2.18040334361307e-42	-0.139518973983258	0.0670070919117929	0.037328555971587	-0.123120321486086	0.0638771320118973	0.0539229041787039	54
met-d-HDL_size	Average diameter for HDL particles	ieu-b-18	multiple sclerosis	0.178884830340122	0.133347977333757	0.179761773873414	0.178884830340122	0.0443415614107866	0.000054777573029439	0.0910036327465878	0.197874668243621	0.64558410842913	0.00645837022440793	0.546198489794536	2.490714332647e-90	3.61539638327883e-90	0.0675726257194743	0.0681771444344252	0.321620583605692	0.095611496522567	0.0600468072666537	0.111321182914443	70
met-d-L_HDL_TG	Triglycerides in large HDL	ieu-b-18	multiple sclerosis	0.0228796234639324	0.0565645883145234	0.685854858785996	0.0228796234639324	0.0390019744394635	0.557454034864942	0.0430454674301936	0.0768044808698106	0.575169018107052	-0.00254399463335453	0.693856016435848	0.0000992346783238427	0.0000723006317717518	0.0326952342857649	0.0531688438694201	0.538599494826052	0.0362484720246607	0.0470888915321843	0.441425553418729	38
met-d-L_LDL_CE	Cholesteryl esters in large LDL	ieu-b-18	multiple sclerosis	-0.0386186774370255	0.0911086296268194	0.671656920894566	-0.0386186774370255	0.0463282069331338	0.404512702418725	-0.0788871977044577	0.12614232049559	0.531720055594286	0.00439642849511785	0.640310637482	4.57769726136299e-14	3.14337934062088e-14	-0.13211728442442	0.0635626169786103	0.0376598786307367	-0.0967700047066069	0.0628035425583571	0.123356529324893	37
met-d-Total_TG	Total triglycerides	ieu-b-18	multiple sclerosis	-0.487798026111307	0.384182712015865	0.204190365762245	-0.487798026111307	0.0730166895592824	2.37905228569738e-11	0.151392186248832	0.83635689268662	0.856356700054067	-0.0317178041368657	0.389174651636238	2.7128370660978e-216	1.0909202924065e-212	-0.0627315998805313	0.11863134815229	0.596948040137036	0.042001981466683	0.117027579259942	0.719664892456043	43
met-d-XL_VLDL_L	Total lipids in very large VLDL	ieu-b-18	multiple sclerosis	-0.365030040396799	0.310165397538806	0.239240075859919	-0.365030040396799	0.0742108705922928	0.000000870667331502116	0.340943874760412	0.675712417273387	0.613861238268194	-0.0351351564519362	0.240200569162057	3.1170013577325e-118	5.85553200513094e-114	-0.0954127251885769	0.116417970678038	0.41246104182357	-0.018479822017607	0.113835518715202	0.871039750110978	40
met-d-Pyruvate	Pyruvate	ieu-b-18	multiple sclerosis	0.0440654335962794	0.144171430767281	0.759874126636639	0.0440654335962794	0.100911984424785	0.662349270385989	0.369219108609565	0.29320895861582	0.207945308454517	-0.0193030642530203	0.205777684312977	0.0119197740418596	0.0201761719793275	0.113821887132931	0.144899990015362	0.432148558780894	0.160966651028409	0.147715914297238	0.275843468968099	15
met-d-HDL_L	Total lipids in HDL	ieu-b-18	multiple sclerosis	0.0444677048757989	0.071147362379066	0.531965491955559	0.0444677048757989	0.0468479906301751	0.342523328320851	0.105008874206694	0.11896180917037	0.377392543312762	-0.00408629225093343	0.524347075344771	0.0000000148714171702635	0.0000000126689811310566	0.0742332076427696	0.0730723786789257	0.309683668848911	0.12195047791523	0.0644933449426501	0.0586376696825422	65
met-d-LDL_size	Average diameter for LDL particles	ieu-b-18	multiple sclerosis	0.325726433894902	0.674027993340523	0.628915702919635	0.325726433894902	0.0895913032256538	0.000277234821314632	-0.393988746616785	1.21523949859862	0.745781575440455	0.0411369095011562	0.4745692681625	3.80121940551693e-272	1.00973004174149e-266	0.145090414950316	0.154428897074033	0.34745925095338	-0.256847949381519	0.14568599430893	0.077896389894864	25
met-d-M_VLDL_FC_pct	Free cholesterol to total lipids ratio in medium VLDL	ieu-b-18	multiple sclerosis	0.00692647684745491	0.223641070475	0.975292348943009	0.00692647684745491	0.0527662304014156	0.895563914935427	-0.0484555398944168	0.34529959393041	0.888400067943547	0.00421851166351752	0.831970958113305	1.42990183372335e-140	4.90124026055955e-141	-0.154289511132897	0.0825009950841176	0.0614625277380656	-0.0452355857587454	0.0783699271599982	0.563800359665944	46
met-d-L_VLDL_P	Concentration of large VLDL particles	ieu-b-18	multiple sclerosis	-0.229003117202562	0.27572767866486	0.406233027660266	-0.229003117202562	0.0691805724860134	0.000932216937332632	0.0477781063601645	0.596696842371133	0.936180795989153	-0.014838648925872	0.599976821759157	5.99150262495411e-103	1.19843688730572e-102	-0.104533470644489	0.107100838995885	0.3290503439739	-0.0499292074872137	0.105167276402219	0.634958105254987	39
met-d-M_HDL_CE_pct	Cholesteryl esters to total lipids ratio in medium HDL	ieu-b-18	multiple sclerosis	0.0775797506805198	0.0777925707588849	0.318636255760263	0.0775797506805198	0.0553062492589322	0.160697283340878	-0.134166194541013	0.138862926979587	0.333955517635185	0.0128636810512758	0.0682899778260864	0.0000336737579898318	0.00012125849901088	0.0542612870925767	0.0860288122273392	0.528214538264767	0.0222015384588037	0.0818438385227609	0.786185629811081	53
met-d-M_VLDL_TG	Triglycerides in medium VLDL	ieu-b-18	multiple sclerosis	-0.384594031631397	0.347048496057116	0.267781810567615	-0.384594031631397	0.0708180248413454	0.0000000561219526269522	0.00214247782507027	0.684851964818863	0.99750391722887	-0.0210096326098473	0.511304401135808	1.67527201032542e-162	5.26543773738688e-161	-0.0847988780079728	0.108216116805273	0.433270902438119	-0.0209484167393299	0.108312791501406	0.846640489139377	38
met-d-Phe	Phenylalanine	ieu-b-18	multiple sclerosis	-0.211554275447946	0.155467393947164	0.173588602066943	-0.211554275447946	0.118703225954561	0.0747147192286206	0.218695364314823	0.264652024285786	0.408605226364405	-0.0326366204795511	0.0636030945395922	0.127183705221065	0.329629229340316	-0.129891356145483	0.143250103123097	0.364541507927375	-0.0112018735935648	0.14974572934448	0.940369096769172	6
met-d-ApoA1	Apolipoprotein A1	ieu-b-18	multiple sclerosis	-0.00306634751875142	0.0707372992051859	0.965423823608442	-0.00306634751875142	0.0509734146123376	0.952031533040288	0.131488001941573	0.117238039293226	0.262054985841549	-0.00889234459470616	0.152238969533552	0.0000389256168279552	0.0000739689142550762	0.0787905714006467	0.0807656971882228	0.329289995446299	0.112185822391877	0.0739011637817005	0.129001246257711	57
met-d-XXL_VLDL_PL_pct	Phospholipids to total lipids ratio in chylomicrons and extremely large VLDL	ieu-b-18	multiple sclerosis	-0.0100904064660643	0.0964312053792979	0.916662747885807	-0.0100904064660643	0.0565023856976896	0.85826457521519	-0.0364283253252241	0.153118722156427	0.811951658427959	0.00228299647818598	0.822929504851982	0.000000105241247630734	0.0000000624430404451269	-0.0501482209931982	0.0937777420662325	0.592818512989537	-0.0116277151839963	0.0796940329405743	0.883996807306604	32
met-d-IDL_FC_pct	Free cholesterol to total lipids ratio in IDL	ieu-b-18	multiple sclerosis	0.100506355541239	0.386978007842853	0.795078912251288	0.100506355541239	0.077423323231757	0.194239041738502	-0.365610039859339	0.757664306070305	0.629416104796369	0.0267409114552912	0.473008585512225	7.055103116093e-143	7.46470181210521e-141	0.0785341801221198	0.133501013713155	0.556353397254075	0.127173600089626	0.127257616577446	0.317630115314858	32
met-d-S_LDL_CE_pct	Cholesteryl esters to total lipids ratio in small LDL	ieu-b-18	multiple sclerosis	-0.0977654106998076	0.172203514419693	0.570217097219819	-0.0977654106998076	0.0559031551902853	0.0803194945028296	0.100542953744016	0.282974260748139	0.722359034620642	-0.0173290482970754	0.376128240983943	2.73161002891975e-43	2.54521914500459e-42	-0.105974236990176	0.0950756404008841	0.265008666680761	0.0438934418778025	0.082196904747368	0.593339053185098	31
met-d-Albumin	Albumin	ieu-b-18	multiple sclerosis	-0.0302635658992444	0.133361986633578	0.82047974662079	-0.0302635658992444	0.0928907673091679	0.744577683261492	0.348063999228028	0.175577530349257	0.0474350609057725	-0.0243366249800909	0.0046203312089097	0.00420801525769045	0.0773349875420741	0.17077528876272	0.130356892540782	0.190175699349209	0.158103903710073	0.122690115813758	0.197521816596578	20
met-d-L_VLDL_TG_pct	Triglycerides to total lipids ratio in large VLDL	ieu-b-18	multiple sclerosis	0.00341949737819176	0.229958406185401	0.988135838721798	0.00341949737819176	0.0528343186035045	0.948396030114109	-0.0701031117414662	0.360234211983241	0.845702768927983	0.00623377193010518	0.789204207410843	2.42740294820687e-133	1.05646015179178e-133	0.0253330845625483	0.0772558666771372	0.74297860341786	-0.0022751285179119	0.0713504373280376	0.974562421562694	41
met-d-IDL_L	Total lipids in IDL	ieu-b-18	multiple sclerosis	-0.0762084682115204	0.0875767042703229	0.384195981437054	-0.0762084682115204	0.0438395461095147	0.0821491883461865	-0.00277739919743317	0.121954685081732	0.981830526712542	-0.00719485359965506	0.385617524706721	4.77417044140355e-19	7.43102885274682e-19	-0.131674363673026	0.062535805356555	0.0352405419366244	-0.0637333078213551	0.0586525636206283	0.277202829068975	49
met-d-S_VLDL_PL	Phospholipids in small VLDL	ieu-b-18	multiple sclerosis	-0.0891252819500194	0.0938112921387908	0.342087584701772	-0.0891252819500194	0.0534558197604679	0.0954607390341639	0.0593094102930435	0.166678921478886	0.721967657667012	-0.00953275270671804	0.28166724116233	2.59546909841035e-12	4.98731166586622e-12	-0.0507852019086005	0.092218843135668	0.581837225776211	-0.11117535110685	0.100064835567939	0.266554073483892	50
met-d-XL_HDL_TG	Triglycerides in very large HDL	ieu-b-18	multiple sclerosis	-0.0731539414280176	0.243774679236625	0.764109764774765	-0.0731539414280176	0.0446031738638423	0.100983090171254	0.0271949546410685	0.363137261825757	0.940303098295434	-0.00987611878940161	0.706676013628566	5.77299117174978e-219	8.41658627559682e-219	0.0338666152330675	0.0618817908121043	0.584186950833602	0.0171244202192575	0.0583998938317873	0.769348718967886	40
met-d-L_HDL_FC_pct	Free cholesterol to total lipids ratio in large HDL	ieu-b-18	multiple sclerosis	0.0269472193991431	0.0686613708797469	0.694714296219618	0.0269472193991431	0.038298116562971	0.48167110171761	0.0956331173747111	0.096271771776442	0.320531561063285	-0.0066662100474516	0.308908935355674	2.14915223016585e-15	3.8035336199969e-15	0.00978103478502161	0.0679315553246924	0.885513363081038	0.0202647567259575	0.0465905687365302	0.663595778320125	59
met-d-Total_FA	Total fatty acids	ieu-b-18	multiple sclerosis	-0.203638745136609	0.302342884085834	0.500606504545128	-0.203638745136609	0.0617243919454607	0.000969740606438631	0.0950904110502158	0.583356005033554	0.870513869680198	-0.0172440901972699	0.548120109603268	2.96780626800132e-175	4.06999689456773e-174	0.0264798524105749	0.0975817694187613	0.786113663424537	0.0593164752808519	0.0930861151462221	0.523980565590228	41
met-d-LDL_PL	Phospholipids in LDL	ieu-b-18	multiple sclerosis	-0.0694213952097541	0.0875347591701968	0.427735684245914	-0.0694213952097541	0.0441075381923649	0.115507734693015	-0.0781494100542966	0.116482069705602	0.502275542815448	0.00100302289853892	0.907977264332319	3.50908744024126e-15	1.75441414988351e-15	-0.124218314633583	0.0586849186499662	0.0342853930717155	-0.0905687962551189	0.057652679162479	0.116197003477707	39
met-d-XS_VLDL_FC	Free cholesterol in very small VLDL	ieu-b-18	multiple sclerosis	-0.0410951355514745	0.134144339945665	0.759338076963346	-0.0410951355514745	0.0454897735947762	0.366317441108298	0.134094719868908	0.205313500987285	0.513677770059348	-0.015300666488477	0.26070636504019	5.76286081376101e-58	2.5130515567336e-56	0.0309015398430185	0.0698123399801984	0.658028161154333	-0.00615922255982326	0.0607011417243129	0.919178970346122	47
met-d-Citrate	Citrate	ieu-b-18	multiple sclerosis	-0.00476035344482798	0.102547788595151	0.962974834596133	-0.00476035344482798	0.079293357262147	0.952127992597852	0.045970664816908	0.215260450365564	0.830891488374564	-0.00287725874931073	0.787489741703464	0.0188188108641731	0.0139839238892636	0.0952492858435329	0.107699088437596	0.376479260597713	0.0819400978358606	0.107207987389674	0.444682744289207	26
met-d-Creatinine	Creatinine	ieu-b-18	multiple sclerosis	-0.254135280334892	0.251139084090524	0.311571320347269	-0.254135280334892	0.0902029910609805	0.00484185785911929	0.664881093193292	0.920439639069683	0.470078304372228	-0.0282417017074061	0.29937609222686	7.89326000374339e-58	1.08121305371151e-56	-0.0759538769218246	0.140658105374696	0.589204386743043	-0.0773167853331671	0.221302276671995	0.726810165507962	55
met-d-M_HDL_CE	Cholesteryl esters in medium HDL	ieu-b-18	multiple sclerosis	0.0497041489432289	0.112705046557617	0.659205138538544	0.0497041489432289	0.0598072637309206	0.40593289346016	0.138381161900683	0.232657070487194	0.551986545400892	-0.00419335990435668	0.662454386842745	2.03146966492464e-20	1.3622643063554e-20	0.152476689671844	0.104661855805808	0.145157618901872	0.238416243284433	0.135178120457012	0.077779270899047	66
met-d-S_HDL_PL	Phospholipids in small HDL	ieu-b-18	multiple sclerosis	-0.278339150697176	0.409333789740072	0.496516567288277	-0.278339150697176	0.0592758025415398	0.00000265744279838772	0.0447687030979133	0.736503814440096	0.951530091832498	-0.0208578582875032	0.596263215249556	0	0	-0.0820647568486326	0.110472366665587	0.457570530876678	-0.112162570153782	0.113264864794853	0.322043147385689	43
met-d-Total_CE	Total esterified cholesterol	ieu-b-18	multiple sclerosis	-0.094250963261621	0.0964915649969014	0.328678426390905	-0.094250963261621	0.049592116371831	0.0573645051001279	0.0211357737110864	0.145634148393559	0.884608830134766	-0.00927837035440191	0.290601259942453	1.97381913618983e-17	4.85199487074783e-17	-0.154189729928861	0.0753804331409238	0.0408068252882843	-0.0865047966220773	0.0712951534550969	0.225002347631258	49
met-d-XL_VLDL_TG_pct	Triglycerides to total lipids ratio in very large VLDL	ieu-b-18	multiple sclerosis	-0.118358815274377	0.239881274134711	0.621725875272441	-0.118358815274377	0.0583896364159904	0.0426571195272222	0.103271561660829	0.417499408101971	0.804631651708218	-0.015437600931641	0.515116808303955	3.45673585048186e-119	2.53775692182005e-118	-0.0126132458537436	0.0967554233708045	0.89627990406148	0.0826715187888745	0.0961596339921221	0.389936766037343	42
met-d-VLDL_CE	Cholesteryl esters in VLDL	ieu-b-18	multiple sclerosis	-0.0126346568640622	0.0972873008817898	0.896669644928011	-0.0126346568640622	0.0542471321607712	0.815831904154055	0.0799961012426725	0.166375724786535	0.630647317129305	-0.00649985347214682	0.491006471887886	3.06188524731966e-11	2.88411857223393e-11	-0.0289012349457332	0.0917750921968737	0.752827170309783	-0.0790933815165173	0.0959036479534929	0.409532202795243	41
met-d-IDL_C_pct	Cholesterol to total lipids ratio in IDL	ieu-b-18	multiple sclerosis	-0.0798746064561804	0.0755267356329039	0.290252753680507	-0.0798746064561804	0.0409788593662326	0.0512755833056507	-0.143414385706941	0.102901186015343	0.163405272323624	0.00666883555166381	0.362375752407019	5.35115487160915e-16	7.90682814790911e-16	-0.124159450955104	0.0575837688191379	0.0310716726132029	-0.080246206841565	0.048691029755801	0.0993383858721762	55
met-d-XXL_VLDL_L	Total lipids in chylomicrons and extremely large VLDL	ieu-b-18	multiple sclerosis	-0.126707356440808	0.270343381428465	0.639290926444884	-0.126707356440808	0.0720749291346413	0.0787483803852589	0.330978134215678	0.566052647589312	0.558740957923049	-0.0224064995165838	0.357158406318227	5.52124253622223e-98	3.85650113301282e-96	-0.0103466836497526	0.110993829915102	0.925729939460717	0.0158179122026567	0.127855981392444	0.901539637423746	43
met-d-XS_VLDL_FC_pct	Free cholesterol to total lipids ratio in very small VLDL	ieu-b-18	multiple sclerosis	0.014496718272625	0.111915662360788	0.896936290929436	0.014496718272625	0.0533955059740275	0.786008827090962	0.0589926657672352	0.177528696244365	0.739663250233279	-0.00336140352184482	0.744920998124905	6.21160732104452e-19	3.48555185113534e-19	-0.0397297865539186	0.0887243896984009	0.654305638933897	-0.0942205436179782	0.0762005648653824	0.216279858211784	41
met-d-XXL_VLDL_TG	Triglycerides in chylomicrons and extremely large VLDL	ieu-b-18	multiple sclerosis	0.0380597939173999	0.0983895906642649	0.698883958144463	0.0380597939173999	0.0752432214436544	0.612980519669884	0.332361713972129	0.20507046958806	0.105077804350284	-0.0140427934356344	0.104079614144978	0.00456513362118265	0.00929274761687651	-0.0174559754076852	0.114967796490977	0.879318173650876	-0.0621647283390119	0.142946467225854	0.663648675882948	38
met-d-M_HDL_PL_pct	Phospholipids to total lipids ratio in medium HDL	ieu-b-18	multiple sclerosis	-0.0685535073634675	0.0979734335613247	0.484105139270229	-0.0685535073634675	0.0570547150764673	0.229541901773144	-0.0336832323103641	0.176454492468418	0.848612510937595	-0.00199604589886368	0.811478598304188	1.06568188436099e-12	6.4345055552429e-13	-0.0815972702993754	0.0937567237816881	0.384131854481632	-0.0749574409301399	0.0956894111578525	0.433426881095934	57
met-d-S_LDL_P	Concentration of small LDL particles	ieu-b-18	multiple sclerosis	-0.0515325102895927	0.0907074208260711	0.569954907649325	-0.0515325102895927	0.0493161443454996	0.296049778710521	-0.0401501395935287	0.133857603091404	0.76421785020297	-0.00101220860063165	0.906946107172467	2.79545349144831e-12	1.50229975293511e-12	-0.0947017211274193	0.0747612203129881	0.205254525964855	-0.0915458728844571	0.0730533487344833	0.21015575997126	41
met-d-L_VLDL_C	Cholesterol in large VLDL	ieu-b-18	multiple sclerosis	-0.2309356605003	0.241583568034702	0.339110361187166	-0.2309356605003	0.063791226347128	0.000294399235181183	-0.00885892198549607	0.505374624304329	0.986014265937224	-0.0126937443835957	0.615843956254138	2.45547543646847e-93	3.55191716781636e-93	-0.118680872949959	0.0993411517141686	0.232212135240461	-0.0839664912325837	0.100200462736702	0.402039091746588	40
met-d-LDL_P	Concentration of LDL particles	ieu-b-18	multiple sclerosis	-0.0725168970600902	0.125462654102327	0.563266901382374	-0.0725168970600902	0.0473167620693453	0.125378466567641	-0.0385803045982385	0.180717514116096	0.830949438217853	-0.00330190731212171	0.791894233119257	5.27254466089194e-38	2.41589779082125e-38	-0.0875968849077352	0.0703527752998106	0.213091627768406	-0.0700326165064595	0.0680611956283254	0.30349592632745	41
